"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA"
"2119","0012818","1998","SE","SE","6565","06","TÂNIA SOARES DE SOUSA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,3217,0,3217,148303,168689,3,1,47147,0,47147,-47147,1.91
"2120","0012722","1998","SE","SE","1212","06","EUDAS DAMÁZIO DE OLIVEIRA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,2906,0,5880,148303,168689,4,1,47458,0,47458,-311,1.72
"2121","0012916","1998","SE","SE","1313","06","JOSÉ WELLINGTON COSTA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,2780,0,85345,148303,168689,5,2,47584,0,47584,-126,1.65
"2122","0012943","1998","SE","SE","1211","06","ROBÉRIO DA SILVA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,1599,0,5880,148303,168689,6,2,48765,0,48765,-1181,0.95
"2123","0012986","1998","SE","SE","4000","06","ANTONIO ESTRELLA DANTAS","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,1225,0,52988,148303,168689,7,2,49139,0,49139,-374,0.73
"2124","0012714","1998","SE","SE","1221","06","JOSÉ ADERALDO DA FONSECA PRATA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,1022,0,5880,148303,168689,8,3,49342,0,49342,-203,0.61
"2125","0012923","1998","SE","SE","4020","06","CHARLES EDWIN SILVA HARDMAN","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,1018,0,52988,148303,168689,9,3,49346,0,49346,-4,0.6
"2126","0012778","1998","SE","SE","2111","06","GABRIEL SOUZA MONTALVÃO","SUPLENTE","21","PARTIDO COMUNISTA BRASILEIRO","PCB","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,873,0,873,148303,168689,10,1,49491,0,49491,-145,0.52
"2127","0012715","1998","SE","SE","4080","06","JOSÉ ALCIDES MARRONZINHO DE OLIVEIRA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,381,0,52988,148303,168689,11,4,49983,0,49983,-492,0.23
"2128","0012876","1998","SE","SE","1222","06","MARIA HELENA TAVARES DE LIMA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,216,0,5880,148303,168689,12,4,50148,0,50148,-165,0.13
"2129","0012752","1998","SE","SE","1213","06","ANTONIO GOMES PASCOAL","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PCB / PDT / PSB / PT","-30000000000","FRENTE POPULAR DAS OPOSIÇÕES","PDT / PT / PCB / PSB / PC DO B","FRENTE POPULAR DAS OPOSIÇÕES",1,"064",5,20386,137,0,5880,148303,168689,13,5,50227,0,50227,-79,0.08
"2130","0012911","1998","SE","SE","2323","06","JOSÉ IVAN DE CARVALHO PAIXAO","ELEITO","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,50972,0,50972,317872,357084,1,1,-23947,0,23947,NA,14.27
"2131","0012866","1998","SE","SE","3333","06","ARTUR SERGIO DE ALMEIDA REIS","ELEITO","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,47091,0,47091,317872,357084,2,1,-20066,0,20066,-3881,13.19
"2132","0012920","1998","SE","SE","1111","06","JOSÉ TELES DE MENDONÇA","ELEITO","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,40061,0,40885,317872,357084,3,1,-13036,0,13036,-7030,11.22
"2133","0012883","1998","SE","SE","1555","06","JORGE ALBERTO TELES PRADO","ELEITO","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,39677,0,93172,317872,357084,4,1,-12652,0,12652,-384,11.11
"2134","0012963","1998","SE","SE","4555","06","AUGUSTO DO PRADO FRANCO NETO","MÉDIA","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,31477,0,78224,317872,357084,5,1,-4452,0,4452,-8200,8.82
"2135","0012761","1998","SE","SE","1511","06","JOSÉ CLEONÂNCIO DA FONSECA","MÉDIA","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,27025,0,93172,317872,357084,6,2,0,1,0,-4452,7.57
"2136","0012925","1998","SE","SE","4569","06","ADELSON ROSENDO LIMA RIBEIRO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,22062,0,78224,317872,357084,7,2,4963,0,4963,-4963,6.18
"2137","0012831","1998","SE","SE","4511","06","DJENAL GONÇALVES SOARES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,21884,0,78224,317872,357084,8,3,5141,0,5141,-178,6.13
"2138","0012773","1998","SE","SE","1510","06","JOSÉ QUEIROZ DA COSTA","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,12854,0,93172,317872,357084,9,3,14171,0,14171,-9030,3.6
"2139","0012978","1998","SE","SE","1515","06","FRANCISCO MACEDO COSTA","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,11475,0,93172,317872,357084,10,4,15550,0,15550,-1379,3.21
"2140","0012933","1998","SE","SE","2011","06","MIGUEL ALVES DA SILVA","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,7064,0,7064,317872,357084,11,1,19961,0,19961,-4411,1.98
"2141","0012812","1998","SE","SE","4510","06","CARLOS JOSÉ MAGALHÃES DE MELO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,2801,0,78224,317872,357084,12,4,24224,0,24224,-4263,0.78
"2142","0012728","1998","SE","SE","1567","06","JOSÉ SOARES PINTO","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,1483,0,93172,317872,357084,13,5,25542,0,25542,-1318,0.42
"2143","0012815","1998","SE","SE","1115","06","REGINALDO ANTONIO DOS SANTOS","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,824,0,40885,317872,357084,14,2,26201,0,26201,-659,0.23
"2144","0012765","1998","SE","SE","1566","06","MARCUS VINICIUS DE OLIVEIRA ALMEIDA","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,518,0,93172,317872,357084,15,6,26507,0,26507,-306,0.15
"2145","0013001","1998","SE","SE","2298","06","JOSÉ RODRIGUES SANTANA","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,403,0,403,317872,357084,16,1,26622,0,26622,-115,0.11
"2146","0012775","1998","SE","SE","4343","06","GIVANILSON SANTOS","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PL / PMDB / PMN / PPB / PPS / PSC / PSDB / PV","-30000000000","UNIÃO POR SERGIPE","PPB / PMDB / PSC / PL / PPS / PMN / PV / PSDB","UNIÃO POR SERGIPE",1,"103",8,39212,61,0,61,317872,357084,17,1,26964,0,26964,-342,0.02
"2147","0014163","1998","SP","SP","4021","06","LUIZA ERUNDINA DE SOUSA","ELEITO","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,187498,0,497255,1057906,1268956,1,1,-149894,0,149894,NA,14.78
"2148","0013621","1998","SP","SP","1234","06","HÉLIO DE OLIVEIRA SANTOS","ELEITO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,48157,0,533544,1057906,1268956,2,1,-10553,0,10553,-139341,3.8
"2149","0014560","1998","SP","SP","1220","06","CARLOS FERNANDO ZUPPO FRANCO","ELEITO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,44528,0,533544,1057906,1268956,3,2,-6924,0,6924,-3629,3.51
"2150","0014692","1998","SP","SP","4045","06","EVILASIO CAVALCANTE DE FARIAS","ELEITO","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,40162,0,497255,1057906,1268956,4,2,-2558,0,2558,-4366,3.16
"2151","0014081","1998","SP","SP","1236","06","JOSÉ ROBERTO BATOCHIO","ELEITO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,38048,0,533544,1057906,1268956,5,3,-444,0,444,-2114,3
"2152","0013191","1998","SP","SP","1212","06","RUBENEUTON OLIVEIRA LIMA","MÉDIA","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,37604,0,533544,1057906,1268956,6,4,0,1,0,-444,2.96
"2153","0014946","1998","SP","SP","4020","06","JOAQUIM DE MATTOS SALLES","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,36906,0,497255,1057906,1268956,7,3,698,0,698,-698,2.91
"2154","0014034","1998","SP","SP","4033","06","RAIMUNDO DOS SANTOS OLIVEIRA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,35170,0,497255,1057906,1268956,8,4,2434,0,2434,-1736,2.77
"2155","0013420","1998","SP","SP","4080","06","JOSÉ CARLOS THÉO MAIA CORDEIRO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,35033,0,497255,1057906,1268956,9,5,2571,0,2571,-137,2.76
"2156","0014854","1998","SP","SP","4041","06","EDGARD MONTEMOR FERNANDES","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,34396,0,497255,1057906,1268956,10,6,3208,0,3208,-637,2.71
"2157","0013693","1998","SP","SP","4040","06","JACÓ BITTAR","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,23578,0,497255,1057906,1268956,11,7,14026,0,14026,-10818,1.86
"2158","0013979","1998","SP","SP","4064","06","JOSE ROBERTO FRAGA FILHO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,22092,0,497255,1057906,1268956,12,8,15512,0,15512,-1486,1.74
"2159","0013692","1998","SP","SP","1277","06","JOSUÉ ÁLVARES PINTOR","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,21954,0,533544,1057906,1268956,13,5,15650,0,15650,-138,1.73
"2160","0013662","1998","SP","SP","3131","06","MANOEL DE LIMA JÚNIOR","SUPLENTE","31","PARTIDO DA SOLIDARIEDADE NACIONAL","PSN","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,21560,0,24750,1057906,1268956,14,1,16044,0,16044,-394,1.7
"2161","0013775","1998","SP","SP","1235","06","JOSÉ ROBERTO ANTUNES","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,19607,0,533544,1057906,1268956,15,6,17997,0,17997,-1953,1.55
"2162","0014807","1998","SP","SP","1245","06","ADAIR SERGIO EDUARDO CAMARGO","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,18680,0,533544,1057906,1268956,16,7,18924,0,18924,-927,1.47
"2163","0014490","1998","SP","SP","4099","06","FELIPE FRANCISCO CÉSAR COSTA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,17948,0,497255,1057906,1268956,17,9,19656,0,19656,-732,1.41
"2164","0013641","1998","SP","SP","1244","06","AILTON FERREIRA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,17394,0,533544,1057906,1268956,18,8,20210,0,20210,-554,1.37
"2165","0014336","1998","SP","SP","1222","06","MARIA REGINA SILVA BORTOLOTTI","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,15921,0,533544,1057906,1268956,19,9,21683,0,21683,-1473,1.25
"2166","0014251","1998","SP","SP","1213","06","WALTER DE CARVALHO","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,15376,0,533544,1057906,1268956,20,10,22228,0,22228,-545,1.21
"2167","0013138","1998","SP","SP","1291","06","PAULO HENRIQUE DE PAULA SANTOS","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,15018,0,533544,1057906,1268956,21,11,22586,0,22586,-358,1.18
"2168","0014236","1998","SP","SP","1211","06","JUDITH DE OLIVEIRA LIMA DE ALCÂNTARA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,13327,0,533544,1057906,1268956,22,12,24277,0,24277,-1691,1.05
"2169","0013265","1998","SP","SP","1233","06","JOSÉ ROBERTO SANTIAGO GOMES","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,13194,0,533544,1057906,1268956,23,13,24410,0,24410,-133,1.04
"2170","0014004","1998","SP","SP","1269","06","PEDRO ISHIDA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,12339,0,533544,1057906,1268956,24,14,25265,0,25265,-855,0.97
"2171","0013724","1998","SP","SP","1223","06","WALDEMAR TEBALDI FILHO","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,11218,0,533544,1057906,1268956,25,15,26386,0,26386,-1121,0.88
"2172","0013338","1998","SP","SP","4047","06","PEDRO BOHOMOLETZ DE ABREU DALLARI","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,10960,0,497255,1057906,1268956,26,10,26644,0,26644,-258,0.86
"2173","0013386","1998","SP","SP","4044","06","LAÉRCIO PEREIRA SOARES","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,10851,0,497255,1057906,1268956,27,11,26753,0,26753,-109,0.86
"2174","0013937","1998","SP","SP","1254","06","LAERCIO EZEQUIEL DOS SANTOS","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,10833,0,533544,1057906,1268956,28,16,26771,0,26771,-18,0.85
"2175","0014423","1998","SP","SP","1215","06","ARNALDO ACBAS DE LIMA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PSB / PSN / PTN","-30000000000","COLIGAÇÃO  PDT / PSB / PTN / PSN","PDT / PTN / PSB / PSN","COLIGAÇÃO  PDT / PSB / PTN / PSN",1,"012",4,211050,10260,0,533544,1057906,1268956,29,17,27344,0,27344,-573,0.81
